sale_id,sale_date,customer_id,model_id,shop_id,offer_id,quantity,discount,final_price,payment_mode,status
SALE28486,2025-01-20,CUST4872,MOD2063,SHOP3050,OFF_UNKNOWN,1,13.62,27144.0512,UPI,Delivered
SALE28487,2022-01-05,CUST4999,MOD2013,SHOP3055,OFF_UNKNOWN,1,10.89,29434.8152,EMI,Cancelled
SALE28488,2020-12-18,CUST6955,MOD2149,SHOP3097,OFF_UNKNOWN,2,7.61,37981.529,UPI,Pending
SALE28489,2025-01-13,CUST1850,MOD2139,SHOP3065,OFF_UNKNOWN,1,15.18,18746.0682,EMI,Delivered
SALE28490,2019-08-21,CUST1985,MOD2085,SHOP3063,OFF_UNKNOWN,1,29.03,19848.8896,EMI,Pending
SALE28491,2022-06-10,CUST6987,MOD2056,SHOP3089,OFF_UNKNOWN,1,4.22,27683.2934,Cash,Cancelled
SALE28492,2020-03-21,CUST2085,MOD2190,SHOP3071,OFF_UNKNOWN,1,16.5,17320.405,EMI,Cancelled
SALE28493,2024-04-29,CUST6282,MOD2195,SHOP3031,OFF_UNKNOWN,1,2.07,37743.2013,Credit Card,Cancelled
SALE28494,2025-01-17,CUST4281,MOD2115,SHOP3088,OFF_UNKNOWN,1,26.29,25330.441500000004,Cash,Cancelled
SALE28495,2024-12-15,CUST6495,MOD2125,SHOP3083,OFF_UNKNOWN,1,26.29,22096.7838,Cash,Pending
SALE28496,2024-02-11,CUST3392,MOD2109,SHOP3095,OFF_UNKNOWN,1,21.74,33922.5796,Credit Card,Delivered
SALE28497,2019-07-16,CUST2827,MOD2037,SHOP3042,OFF_UNKNOWN,1,23.21,20345.5105,Cash,Cancelled
SALE28498,2021-08-27,CUST2856,MOD2190,SHOP3010,OFF_UNKNOWN,1,22.24,16129.7568,EMI,Cancelled
SALE28498,2021-08-27,CUST2856,MOD2190,SHOP3010,OFF_UNKNOWN,1,22.24,16129.7568,EMI,Cancelled
SALE28499,2019-12-05,CUST4806,MOD2010,SHOP3061,OFF_UNKNOWN,1,27.76,18153.912,EMI,Pending
SALE28500,2020-07-10,CUST1046,MOD2176,SHOP3075,OFF_UNKNOWN,2,10.33,51040.164,UPI,Delivered
SALE28501,2021-01-01,CUST4532,MOD2054,SHOP3068,OFF_UNKNOWN,1,9.19,35929.8846,Credit Card,Pending
SALE28502,2021-06-27,CUST4295,MOD2138,SHOP3074,OFF_UNKNOWN,1,14.04,20465.3568,EMI,Delivered
SALE28503,2019-08-14,CUST6501,MOD2072,SHOP3009,OFF_UNKNOWN,1,1.0,21440.43,UPI,Delivered
SALE28504,2022-12-06,CUST5693,MOD2190,SHOP3035,OFF_UNKNOWN,1,4.56,19797.1192,UPI,Cancelled
SALE28505,2023-11-02,CUST4810,MOD2175,SHOP3069,OFF_UNKNOWN,1,14.47,26238.0381,Cash,Pending
SALE28506,2020-02-25,CUST1253,MOD2170,SHOP3060,OFF_UNKNOWN,1,13.68,14436.1568,Cash,Delivered
SALE28507,2020-12-21,CUST4325,MOD2131,SHOP3011,OFF_UNKNOWN,1,2.95,26882.85,EMI,Cancelled
SALE28507,2020-12-21,CUST4325,MOD2131,SHOP3011,OFF_UNKNOWN,1,2.95,26882.85,EMI,Cancelled
SALE28507,2020-12-21,CUST4325,MOD2131,SHOP3011,OFF_UNKNOWN,1,2.95,26882.85,EMI,Cancelled
SALE28507,2020-12-21,CUST4325,MOD2131,SHOP3011,OFF_UNKNOWN,1,2.95,26882.85,EMI,Cancelled
SALE28508,2022-05-29,CUST3799,MOD2047,SHOP3012,OFF_UNKNOWN,1,7.44,35971.5928,UPI,Pending
SALE28509,2021-03-21,CUST1911,MOD2131,SHOP3075,OFF_UNKNOWN,1,6.07,26018.61,Cash,Pending
SALE28510,2021-07-12,CUST6246,MOD2135,SHOP3080,OFF_UNKNOWN,2,20.62,26671.68,UPI,Pending
SALE28511,2019-11-09,CUST4864,MOD2089,SHOP3044,OFF_UNKNOWN,2,11.73,49985.5356,Cash,Delivered
SALE28511,2019-11-09,CUST4864,MOD2089,SHOP3044,OFF_UNKNOWN,2,11.73,49985.5356,Cash,Delivered
SALE28512,2025-07-29,CUST5424,MOD2032,SHOP3097,OFF_UNKNOWN,1,13.88,10649.5992,Cash,Delivered
SALE28513,2022-02-18,CUST1102,MOD2008,SHOP3004,OFF_UNKNOWN,1,4.27,20192.3289,EMI,Cancelled
SALE28514,2024-03-20,CUST4172,MOD2078,SHOP3019,OFF_UNKNOWN,2,14.09,44564.9534,UPI,Cancelled
SALE28515,2025-06-13,CUST6932,MOD2051,SHOP3061,OFF_UNKNOWN,1,12.33,10073.283,UPI,Delivered
SALE28516,2025-04-24,CUST4237,MOD2145,SHOP3074,OFF_UNKNOWN,1,12.51,11400.8219,UPI,Delivered
SALE28516,2025-04-24,CUST4237,MOD2145,SHOP3074,OFF_UNKNOWN,1,12.51,11400.8219,UPI,Delivered
SALE28517,2024-04-06,CUST4918,MOD2054,SHOP3033,OFF_UNKNOWN,1,3.23,38288.0182,Cash,Pending
SALE28518,2020-03-31,CUST2245,MOD2170,SHOP3084,OFF_UNKNOWN,2,10.37,29979.4424,Credit Card,Delivered
SALE28519,2020-10-04,CUST5201,MOD2187,SHOP3016,OFF_UNKNOWN,1,13.79,23355.1511,EMI,Pending
SALE28520,2022-11-24,CUST2721,MOD2062,SHOP3078,OFF_UNKNOWN,2,24.92,30016.984,UPI,Delivered
SALE28521,2024-12-04,CUST6366,MOD2104,SHOP3052,OFF_UNKNOWN,1,28.85,15476.548,Cash,Delivered
SALE28521,2024-12-04,CUST6366,MOD2104,SHOP3052,OFF_UNKNOWN,1,28.85,15476.548,Cash,Delivered
SALE28522,2022-07-04,CUST5879,MOD2105,SHOP3063,OFF_UNKNOWN,1,13.33,34910.676,Credit Card,Delivered
SALE28523,2025-08-31,CUST1275,MOD2160,SHOP3069,OFF_UNKNOWN,1,29.49,25644.487,Cash,Pending
SALE28524,2021-12-09,CUST3615,MOD2020,SHOP3020,OFF_UNKNOWN,1,3.17,27722.429,UPI,Delivered
SALE28525,2020-07-19,CUST5135,MOD2132,SHOP3015,OFF_UNKNOWN,1,15.27,23214.3254,Credit Card,Pending
SALE28526,2022-12-24,CUST6293,MOD2189,SHOP3044,OFF_UNKNOWN,1,19.76,28598.3384,Credit Card,Delivered
SALE28527,2025-02-07,CUST4251,MOD2141,SHOP3004,OFF_UNKNOWN,2,29.88,32813.355200000005,Cash,Delivered
SALE28528,2019-08-27,CUST5894,MOD2156,SHOP3019,OFF_UNKNOWN,1,15.89,26724.2703,EMI,Cancelled
SALE28529,2020-09-05,CUST4407,MOD2183,SHOP3060,OFF_UNKNOWN,1,14.14,26967.7674,EMI,Cancelled
SALE28530,2020-11-08,CUST5920,MOD2101,SHOP3013,OFF_UNKNOWN,1,15.79,23157.750000000004,Credit Card,Pending
SALE28531,2021-07-14,CUST2453,MOD2170,SHOP3024,OFF_UNKNOWN,1,1.84,16416.2784,Credit Card,Pending
SALE28532,2025-01-30,CUST1241,MOD2014,SHOP3015,OFF_UNKNOWN,1,14.99,11249.3733,UPI,Cancelled
SALE28533,2023-01-22,CUST6125,MOD2092,SHOP3079,OFF_UNKNOWN,1,22.3,5932.395,Credit Card,Pending
SALE28534,2024-01-25,CUST5550,MOD2062,SHOP3034,OFF_UNKNOWN,1,11.84,17623.183999999997,Cash,Delivered
SALE28535,2019-07-29,CUST2302,MOD2061,SHOP3023,OFF_UNKNOWN,1,13.18,27576.6366,Credit Card,Delivered
SALE28536,2019-12-25,CUST2531,MOD2195,SHOP3012,OFF_UNKNOWN,1,16.4,32220.276,Cash,Delivered
SALE28537,2022-11-09,CUST2881,MOD2139,SHOP3075,OFF_UNKNOWN,2,5.54,41753.2092,Credit Card,Cancelled
SALE28538,2023-05-03,CUST3281,MOD2033,SHOP3082,OFF_UNKNOWN,1,21.28,16842.144,Credit Card,Cancelled
SALE28539,2022-05-30,CUST5842,MOD2193,SHOP3059,OFF_UNKNOWN,2,9.1,44675.532,EMI,Pending
SALE28540,2022-10-18,CUST2001,MOD2100,SHOP3052,OFF_UNKNOWN,2,29.24,57737.3296,Credit Card,Delivered
SALE28541,2019-10-23,CUST2580,MOD2076,SHOP3020,OFF_UNKNOWN,1,26.17,20564.6082,Cash,Cancelled
SALE28542,2022-12-21,CUST1458,MOD2134,SHOP3017,OFF_UNKNOWN,2,9.49,27026.286,UPI,Delivered
SALE28543,2024-07-22,CUST4267,MOD2198,SHOP3097,OFF_UNKNOWN,1,15.97,13266.6564,Credit Card,Cancelled
SALE28544,2025-02-26,CUST5934,MOD2040,SHOP3011,OFF_UNKNOWN,1,29.81,25271.2076,EMI,Delivered
SALE28545,2023-04-02,CUST5943,MOD2045,SHOP3041,OFF_UNKNOWN,2,21.57,41525.5478,Cash,Cancelled
SALE28546,2023-07-25,CUST5991,MOD2074,SHOP3003,OFF_UNKNOWN,1,28.38,18546.7152,Cash,Cancelled
SALE28547,2021-04-20,CUST1686,MOD2158,SHOP3075,OFF_UNKNOWN,1,0.26,34047.2464,Credit Card,Cancelled
SALE28548,2019-07-01,CUST5672,MOD2154,SHOP3060,OFF_UNKNOWN,1,20.03,16698.5357,Credit Card,Cancelled
SALE28549,2023-02-03,CUST5884,MOD2014,SHOP3084,OFF_UNKNOWN,1,2.31,12927.3177,Credit Card,Delivered
SALE28550,2025-07-30,CUST5109,MOD2090,SHOP3024,OFF_UNKNOWN,1,9.57,21691.4441,Credit Card,Delivered
SALE28551,2019-03-23,CUST3746,MOD2083,SHOP3037,OFF_UNKNOWN,1,19.96,11635.4148,EMI,Cancelled
SALE28552,2021-01-05,CUST5094,MOD2112,SHOP3053,OFF_UNKNOWN,1,13.04,28225.4768,UPI,Delivered
SALE28553,2023-09-06,CUST3878,MOD2055,SHOP3085,OFF_UNKNOWN,2,2.34,45251.7376,Cash,Pending
SALE28554,2024-07-06,CUST3230,MOD2044,SHOP3044,OFF_UNKNOWN,1,2.05,32509.605,UPI,Delivered
SALE28555,2019-10-14,CUST1139,MOD2043,SHOP3078,OFF_UNKNOWN,1,5.69,25570.2703,Cash,Delivered
SALE28556,2024-09-17,CUST4540,MOD2095,SHOP3079,OFF_UNKNOWN,2,13.86,40999.1944,Credit Card,Pending
SALE28557,2019-05-23,CUST5777,MOD2127,SHOP3084,OFF_UNKNOWN,1,4.39,42006.2535,Cash,Pending
SALE28558,2019-03-02,CUST6599,MOD2142,SHOP3087,OFF_UNKNOWN,2,15.02,33147.2988,Credit Card,Pending
SALE28559,2021-12-05,CUST6955,MOD2073,SHOP3068,OFF_UNKNOWN,1,27.26,17240.8348,Credit Card,Cancelled
SALE28560,2024-10-23,CUST5520,MOD2173,SHOP3018,OFF_UNKNOWN,1,14.8,18156.12,Cash,Pending
SALE28561,2023-01-01,CUST2334,MOD2014,SHOP3011,OFF_UNKNOWN,1,0.21,13205.2107,EMI,Pending
SALE28562,2023-09-14,CUST6228,MOD2107,SHOP3031,OFF_UNKNOWN,1,13.34,28109.0376,UPI,Pending
SALE28563,2024-10-30,CUST6013,MOD2178,SHOP3028,OFF_UNKNOWN,1,9.55,41407.1055,EMI,Cancelled
SALE28564,2023-07-19,CUST5795,MOD2101,SHOP3095,OFF_UNKNOWN,2,7.54,50853.0,Cash,Cancelled
SALE28564,2023-07-19,CUST5795,MOD2101,SHOP3095,OFF_UNKNOWN,2,7.54,50853.0,Cash,Cancelled
SALE28564,2023-07-19,CUST5795,MOD2101,SHOP3095,OFF_UNKNOWN,2,7.54,50853.0,Cash,Cancelled
SALE28565,2021-06-07,CUST6561,MOD2192,SHOP3015,OFF_UNKNOWN,1,9.18,31599.9108,Credit Card,Pending
SALE28566,2021-01-27,CUST4229,MOD2166,SHOP3098,OFF_UNKNOWN,1,8.91,11920.0374,Cash,Delivered
SALE28567,2020-04-20,CUST1483,MOD2099,SHOP3058,OFF_UNKNOWN,1,29.18,22922.3094,EMI,Pending
SALE28568,2022-10-09,CUST5116,MOD2039,SHOP3029,OFF_UNKNOWN,1,16.07,45227.3591,Credit Card,Cancelled
SALE28569,2025-04-11,CUST6884,MOD2133,SHOP3092,OFF_UNKNOWN,1,3.56,16829.7444,Cash,Pending
SALE28569,2025-04-11,CUST6884,MOD2133,SHOP3092,OFF_UNKNOWN,1,3.56,16829.7444,Cash,Pending
SALE28570,2025-04-02,CUST3304,MOD2086,SHOP3023,OFF_UNKNOWN,1,7.2,8969.119999999999,EMI,Delivered
SALE28571,2023-09-23,CUST5653,MOD2095,SHOP3026,OFF_UNKNOWN,1,2.43,23219.7086,Credit Card,Cancelled
SALE28572,2019-01-16,CUST2629,MOD2161,SHOP3020,OFF_UNKNOWN,1,8.78,22418.2272,UPI,Pending
SALE28573,2023-09-30,CUST2512,MOD2029,SHOP3013,OFF_UNKNOWN,1,9.32,16897.3112,EMI,Delivered
SALE28574,2020-09-01,CUST6342,MOD2084,SHOP3079,OFF_UNKNOWN,2,1.16,66062.6792,EMI,Pending
SALE28575,2021-04-05,CUST1002,MOD2067,SHOP3066,OFF_UNKNOWN,1,26.25,13789.0375,Credit Card,Pending
SALE28576,2025-08-04,CUST6621,MOD2098,SHOP3082,OFF_UNKNOWN,1,4.07,25922.2046,Credit Card,Cancelled
SALE28577,2025-03-05,CUST6961,MOD2108,SHOP3065,OFF_UNKNOWN,1,13.61,21493.832,EMI,Delivered
SALE28578,2021-06-15,CUST5457,MOD2155,SHOP3055,OFF_UNKNOWN,1,27.68,12292.9536,UPI,Delivered
SALE28579,2024-08-17,CUST5539,MOD2118,SHOP3080,OFF_UNKNOWN,1,27.26,17349.9448,EMI,Pending
SALE28580,2020-02-19,CUST2402,MOD2090,SHOP3022,OFF_UNKNOWN,1,14.51,20506.4863,EMI,Pending
SALE28581,2022-05-22,CUST1470,MOD2093,SHOP3053,OFF_UNKNOWN,2,25.94,35735.4312,Cash,Cancelled
SALE28582,2023-02-07,CUST3417,MOD2084,SHOP3076,OFF_UNKNOWN,1,20.37,26611.5497,Cash,Pending
SALE28583,2022-07-28,CUST4783,MOD2191,SHOP3052,OFF_UNKNOWN,1,28.81,16931.8296,Cash,Cancelled
SALE28584,2023-03-05,CUST4329,MOD2085,SHOP3022,OFF_UNKNOWN,2,24.4,42287.616,Cash,Cancelled
SALE28585,2019-02-14,CUST2802,MOD2089,SHOP3041,OFF_UNKNOWN,2,20.52,45007.9344,Credit Card,Cancelled
SALE28586,2021-07-12,CUST2159,MOD2045,SHOP3025,OFF_UNKNOWN,2,19.07,42849.1978,EMI,Pending
SALE28587,2020-04-02,CUST1178,MOD2181,SHOP3002,OFF_UNKNOWN,1,11.95,34630.065,Credit Card,Delivered
SALE28588,2023-12-28,CUST1348,MOD2031,SHOP3004,OFF_UNKNOWN,1,14.76,36924.2632,UPI,Cancelled
SALE28589,2024-02-02,CUST4347,MOD2008,SHOP3070,OFF_UNKNOWN,1,25.68,15676.317600000002,EMI,Delivered
SALE28590,2024-01-17,CUST6219,MOD2174,SHOP3016,OFF_UNKNOWN,2,17.61,15105.3826,UPI,Cancelled
SALE28591,2021-11-27,CUST6507,MOD2127,SHOP3093,OFF_UNKNOWN,1,9.07,39950.0955,Credit Card,Cancelled
SALE28592,2019-09-06,CUST5227,MOD2118,SHOP3011,OFF_UNKNOWN,2,17.49,39360.5704,Cash,Cancelled
SALE28593,2022-01-30,CUST1684,MOD2073,SHOP3019,OFF_UNKNOWN,1,19.94,18975.8212,EMI,Pending
SALE28594,2025-04-17,CUST2746,MOD2112,SHOP3023,OFF_UNKNOWN,2,18.67,52796.1828,EMI,Cancelled
SALE28595,2019-05-09,CUST2026,MOD2009,SHOP3041,OFF_UNKNOWN,1,4.94,23770.7036,Cash,Pending
SALE28596,2025-02-04,CUST2125,MOD2196,SHOP3012,OFF_UNKNOWN,1,29.2,18747.84,Credit Card,Pending
SALE28597,2020-09-15,CUST2300,MOD2008,SHOP3019,OFF_UNKNOWN,1,0.44,21000.1908,Credit Card,Cancelled
SALE28598,2023-04-28,CUST5431,MOD2056,SHOP3006,OFF_UNKNOWN,1,15.41,24449.0477,EMI,Cancelled
SALE28599,2022-09-26,CUST1485,MOD2199,SHOP3018,OFF_UNKNOWN,1,29.1,18332.613,Cash,Cancelled
SALE28600,2024-09-12,CUST2948,MOD2092,SHOP3043,OFF_UNKNOWN,1,13.85,6577.552500000001,Credit Card,Delivered
SALE28601,2022-04-23,CUST6735,MOD2104,SHOP3083,OFF_UNKNOWN,1,9.95,19587.676,EMI,Cancelled
SALE28602,2025-05-25,CUST2904,MOD2118,SHOP3058,OFF_UNKNOWN,1,21.4,18747.672,Credit Card,Cancelled
SALE28603,2022-01-16,CUST1424,MOD2075,SHOP3038,OFF_UNKNOWN,2,19.68,23490.3872,Cash,Delivered
SALE28604,2024-06-08,CUST4116,MOD2010,SHOP3091,OFF_UNKNOWN,1,8.55,22981.385,Cash,Cancelled
SALE28605,2021-12-07,CUST3321,MOD2044,SHOP3037,OFF_UNKNOWN,1,26.34,24447.754,UPI,Pending
SALE28606,2025-04-10,CUST5960,MOD2022,SHOP3053,OFF_UNKNOWN,1,18.15,22398.2525,Credit Card,Cancelled
SALE28607,2020-07-09,CUST6197,MOD2027,SHOP3055,OFF_UNKNOWN,1,1.51,36967.2366,EMI,Delivered
SALE28608,2025-04-07,CUST4354,MOD2041,SHOP3073,OFF_UNKNOWN,1,29.9,17112.812,EMI,Pending
SALE28609,2023-02-03,CUST1233,MOD2135,SHOP3040,OFF_UNKNOWN,1,18.28,13728.96,Cash,Cancelled
SALE28610,2020-05-13,CUST6148,MOD2079,SHOP3099,OFF_UNKNOWN,1,8.53,16564.302300000003,Credit Card,Delivered
SALE28611,2020-03-31,CUST2730,MOD2164,SHOP3008,OFF_UNKNOWN,1,21.13,21436.866,Cash,Delivered
SALE28612,2019-08-20,CUST5587,MOD2162,SHOP3053,OFF_UNKNOWN,1,16.0,13936.44,EMI,Pending
SALE28613,2023-03-29,CUST5210,MOD2012,SHOP3012,OFF_UNKNOWN,1,21.57,24663.8821,Credit Card,Cancelled
SALE28614,2022-10-08,CUST1702,MOD2194,SHOP3002,OFF_UNKNOWN,2,7.8,49824.880000000005,Credit Card,Cancelled
SALE28615,2020-11-23,CUST1766,MOD2129,SHOP3030,OFF_UNKNOWN,1,18.7,14463.27,EMI,Delivered
SALE28616,2020-01-16,CUST3264,MOD2076,SHOP3018,OFF_UNKNOWN,2,4.97,52939.3124,UPI,Pending
SALE28617,2024-05-13,CUST6219,MOD2107,SHOP3085,OFF_UNKNOWN,2,0.72,64404.9216,EMI,Pending
SALE28618,2019-07-02,CUST5211,MOD2169,SHOP3012,OFF_UNKNOWN,2,13.04,27778.5024,Credit Card,Pending
SALE28619,2022-09-24,CUST3822,MOD2028,SHOP3029,OFF_UNKNOWN,1,5.36,19425.8064,EMI,Delivered
SALE28620,2024-06-21,CUST5747,MOD2012,SHOP3005,OFF_UNKNOWN,1,16.95,26116.7335,EMI,Pending
SALE28621,2021-12-05,CUST5456,MOD2101,SHOP3060,OFF_UNKNOWN,2,20.53,43708.5,UPI,Cancelled
SALE28622,2023-12-08,CUST3397,MOD2062,SHOP3014,OFF_UNKNOWN,1,11.26,17739.126,EMI,Delivered
SALE28623,2021-03-14,CUST1187,MOD2130,SHOP3048,OFF_UNKNOWN,1,28.98,21017.6588,UPI,Delivered
SALE28624,2025-04-01,CUST1220,MOD2171,SHOP3006,OFF_UNKNOWN,1,1.46,25445.984200000003,Cash,Pending
SALE28625,2023-06-01,CUST6910,MOD2183,SHOP3063,OFF_UNKNOWN,2,15.37,53162.8734,UPI,Cancelled
SALE28626,2019-12-04,CUST1214,MOD2100,SHOP3097,OFF_UNKNOWN,1,26.19,30113.0038,Credit Card,Pending
SALE28627,2022-04-05,CUST6100,MOD2172,SHOP3018,OFF_UNKNOWN,1,28.16,10639.504,EMI,Delivered
SALE28628,2021-08-16,CUST2290,MOD2088,SHOP3059,OFF_UNKNOWN,2,1.65,21092.141,UPI,Cancelled
SALE28629,2023-06-09,CUST6810,MOD2145,SHOP3081,OFF_UNKNOWN,2,5.47,24636.4086,Credit Card,Pending
SALE28630,2023-09-25,CUST6954,MOD2129,SHOP3058,OFF_UNKNOWN,2,29.07,25236.894,UPI,Delivered
SALE28631,2019-12-18,CUST4726,MOD2067,SHOP3080,OFF_UNKNOWN,1,20.38,14886.5514,Credit Card,Pending
SALE28632,2024-05-07,CUST6670,MOD2160,SHOP3041,OFF_UNKNOWN,2,18.46,59312.196,UPI,Pending
SALE28633,2023-10-15,CUST1155,MOD2129,SHOP3099,OFF_UNKNOWN,1,21.99,13877.979,UPI,Delivered
SALE28634,2021-07-24,CUST6388,MOD2008,SHOP3085,OFF_UNKNOWN,2,17.86,34651.5804,Credit Card,Delivered
SALE28635,2021-04-08,CUST5386,MOD2150,SHOP3077,OFF_UNKNOWN,1,18.15,6204.2300000000005,EMI,Pending
SALE28636,2025-04-08,CUST6672,MOD2051,SHOP3098,OFF_UNKNOWN,1,13.75,9910.125,UPI,Pending
SALE28637,2022-11-20,CUST2322,MOD2088,SHOP3086,OFF_UNKNOWN,2,11.08,19069.7832,Credit Card,Delivered
SALE28638,2019-04-04,CUST1764,MOD2157,SHOP3046,OFF_UNKNOWN,1,5.36,17964.5648,EMI,Delivered
SALE28639,2024-03-02,CUST1868,MOD2036,SHOP3053,OFF_UNKNOWN,2,7.87,50026.59,Credit Card,Cancelled
SALE28640,2020-05-27,CUST6211,MOD2161,SHOP3008,OFF_UNKNOWN,1,1.98,24089.3952,Credit Card,Cancelled
SALE28641,2021-05-30,CUST2653,MOD2072,SHOP3057,OFF_UNKNOWN,1,29.29,15313.6647,EMI,Delivered
SALE28642,2024-03-04,CUST4960,MOD2019,SHOP3049,OFF_UNKNOWN,1,22.67,22559.4809,Cash,Pending
SALE28643,2022-06-27,CUST1529,MOD2183,SHOP3069,OFF_UNKNOWN,2,22.62,48608.5684,Credit Card,Cancelled
SALE28643,2022-06-27,CUST1529,MOD2183,SHOP3069,OFF_UNKNOWN,2,22.62,48608.5684,Credit Card,Cancelled
SALE28644,2022-04-12,CUST4619,MOD2177,SHOP3031,OFF_UNKNOWN,1,27.98,21236.5374,Credit Card,Pending
SALE28645,2025-06-19,CUST1419,MOD2127,SHOP3031,OFF_UNKNOWN,1,7.73,40538.8245,Cash,Pending
SALE28646,2019-12-03,CUST5229,MOD2149,SHOP3075,OFF_UNKNOWN,1,14.07,17662.9115,EMI,Cancelled
SALE28647,2021-07-29,CUST3618,MOD2143,SHOP3015,OFF_UNKNOWN,1,24.95,29995.984,Cash,Delivered
SALE28648,2019-02-28,CUST6657,MOD2084,SHOP3079,OFF_UNKNOWN,1,10.27,29986.8687,Cash,Cancelled
SALE28649,2025-08-22,CUST5524,MOD2179,SHOP3028,OFF_UNKNOWN,1,21.77,19740.5582,UPI,Cancelled
SALE28650,2022-06-07,CUST1715,MOD2142,SHOP3057,OFF_UNKNOWN,1,13.78,16815.4866,Cash,Pending
SALE28651,2021-02-22,CUST1675,MOD2034,SHOP3027,OFF_UNKNOWN,1,9.32,20753.9316,Cash,Delivered
SALE28652,2023-07-12,CUST5780,MOD2098,SHOP3057,OFF_UNKNOWN,1,14.83,23014.6374,UPI,Pending
SALE28653,2019-06-25,CUST5881,MOD2081,SHOP3080,OFF_UNKNOWN,2,3.3,68185.10399999999,EMI,Pending
SALE28654,2020-05-31,CUST1879,MOD2036,SHOP3073,OFF_UNKNOWN,1,13.02,23615.07,Credit Card,Cancelled
SALE28655,2019-06-28,CUST4032,MOD2047,SHOP3059,OFF_UNKNOWN,1,17.1,32217.427,EMI,Cancelled
SALE28656,2022-04-19,CUST5277,MOD2159,SHOP3005,OFF_UNKNOWN,1,19.14,17989.732799999998,UPI,Pending
SALE28657,2022-07-01,CUST5490,MOD2130,SHOP3007,OFF_UNKNOWN,1,18.76,24042.1656,EMI,Cancelled
SALE28658,2021-03-17,CUST3439,MOD2097,SHOP3074,OFF_UNKNOWN,1,10.2,18330.874,Credit Card,Pending
SALE28659,2021-06-01,CUST2975,MOD2028,SHOP3075,OFF_UNKNOWN,1,8.83,18713.5542,UPI,Pending
SALE28660,2019-11-30,CUST1571,MOD2155,SHOP3091,OFF_UNKNOWN,1,21.45,13351.929,UPI,Delivered
SALE28661,2020-06-29,CUST5764,MOD2055,SHOP3026,OFF_UNKNOWN,2,4.44,44278.6816,Cash,Pending
SALE28662,2019-02-22,CUST5974,MOD2188,SHOP3071,OFF_UNKNOWN,1,25.45,9077.208,Credit Card,Pending
SALE28663,2020-02-14,CUST4002,MOD2036,SHOP3017,OFF_UNKNOWN,1,9.98,24440.43,EMI,Delivered
SALE28664,2022-03-08,CUST4076,MOD2072,SHOP3084,OFF_UNKNOWN,1,12.62,18923.8866,EMI,Pending
SALE28665,2022-12-31,CUST3373,MOD2118,SHOP3070,OFF_UNKNOWN,1,21.88,18633.1824,EMI,Cancelled
SALE28666,2019-05-01,CUST4537,MOD2068,SHOP3094,OFF_UNKNOWN,2,4.43,50382.5926,Cash,Delivered
SALE28667,2020-02-13,CUST6071,MOD2149,SHOP3016,OFF_UNKNOWN,1,8.79,18748.2155,EMI,Cancelled
SALE28668,2020-07-05,CUST6469,MOD2165,SHOP3084,OFF_UNKNOWN,1,0.63,36967.6274,UPI,Pending
SALE28669,2023-08-26,CUST4908,MOD2022,SHOP3076,OFF_UNKNOWN,2,13.18,47516.586,EMI,Pending
SALE28670,2021-09-05,CUST2261,MOD2171,SHOP3051,OFF_UNKNOWN,1,17.76,21236.8352,UPI,Cancelled
SALE28671,2025-02-27,CUST4800,MOD2016,SHOP3051,OFF_UNKNOWN,1,1.32,18218.3016,UPI,Pending
SALE28672,2025-08-05,CUST1093,MOD2189,SHOP3095,OFF_UNKNOWN,2,15.26,60404.3668,Cash,Delivered
SALE28673,2025-06-16,CUST5423,MOD2151,SHOP3040,OFF_UNKNOWN,2,18.82,38615.7024,UPI,Cancelled
SALE28673,2025-06-16,CUST5423,MOD2151,SHOP3040,OFF_UNKNOWN,2,18.82,38615.7024,UPI,Cancelled
SALE28674,2019-01-12,CUST2818,MOD2064,SHOP3000,OFF_UNKNOWN,1,14.9,26319.728,UPI,Cancelled
SALE28675,2024-11-16,CUST6430,MOD2068,SHOP3071,OFF_UNKNOWN,1,13.23,22871.7043,UPI,Delivered
SALE28676,2021-06-21,CUST2513,MOD2110,SHOP3080,OFF_UNKNOWN,2,20.97,38890.663,Cash,Cancelled
SALE28677,2025-07-24,CUST5702,MOD2188,SHOP3031,OFF_UNKNOWN,1,7.72,11236.0128,Credit Card,Delivered
SALE28678,2024-12-25,CUST6140,MOD2164,SHOP3025,OFF_UNKNOWN,1,29.82,19074.924,UPI,Delivered
SALE28679,2019-09-04,CUST3040,MOD2051,SHOP3002,OFF_UNKNOWN,1,1.4,11329.14,EMI,Delivered
SALE28680,2024-06-12,CUST3125,MOD2091,SHOP3094,OFF_UNKNOWN,1,4.37,23847.2531,EMI,Cancelled
SALE28681,2022-06-15,CUST6752,MOD2138,SHOP3082,OFF_UNKNOWN,1,10.03,21420.0576,UPI,Pending
SALE28682,2024-10-27,CUST2041,MOD2102,SHOP3048,OFF_UNKNOWN,2,24.65,57716.59300000001,Cash,Pending
SALE28682,2024-10-27,CUST2041,MOD2102,SHOP3048,OFF_UNKNOWN,2,24.65,57716.59300000001,Cash,Pending
SALE28682,2024-10-27,CUST2041,MOD2102,SHOP3048,OFF_UNKNOWN,2,24.65,57716.59300000001,Cash,Pending
SALE28683,2025-01-21,CUST1609,MOD2096,SHOP3029,OFF_UNKNOWN,2,1.61,45688.3804,Cash,Pending
SALE28684,2025-03-31,CUST1068,MOD2195,SHOP3019,OFF_UNKNOWN,1,10.82,34370.8638,Credit Card,Pending
